,HSM5FZBJ,CSM5FZ3N,ESM5MEDZ,MSM5LLIC,CSM5FZ3T,MSM5LLFG,ESM5MEEG,MSM5LLIS,CSM5FZ48,CSM5FZ4A,HSM5MD4S,CSM5FZ4O,CSM5MCTZ,HSM5MD86,HSM5MD7Z,HSM5MD8A,MSM5LLEH,HSM5MD82,CSM5MCU4,HSM5MD87,CSM5MCVH,MSM6J2H9,HSM5MD3L,CSM5MCWK,HSM5MD8H,MSM6J2JF,CSM5MCXF,MSM6J2JH,CSM5MCXB,HSM5MD5Z,CSM5MCYU,ESM5MEB9,HSM6XRQC,HSM6XRQB,HSM6XRQE,CSM67U9T,CSM67U9V,CSM67U9X,PSM6XBQM,HSM67VDX,MSM6J2Q1,PSM6XBRK,HSM67VDR,CSM67UH7,CSM79HG4,PSM6XBSE,MSM6J2PO,CSM79HJE,MSM6J2NA,CSM79HJI,CSM79HJG,CSM79HQL,MSM79HD6,CSM79HQR,HSM7J4LP,PSM7J188,MSM9VZFJ,HSM7J4JT,MSM79H8D,CSM79HQN,MSM79H94,MSM9VZMM,CSM7KOQ7,HSM7J4JV,MSM9VZM4,HSM7J4JW,HSMA33NW,HSMA33NY,PSMA265X,MSM5LLDI
HILp_QI1508,7210414.0,328544.0,12305444.0,852329.0,46781525.0,641720.0,34285668.0,6413596.0,7068268.0,450018.0,251019.0,1631537.0,12869646.0,329754.0,605139.0,5059171.0,5375816.0,9543239.0,898709.0,1122857.0,10524510.0,8244870.0,5946554.0,267649.0,1213953.0,1501642.0,19612511.0,3203274.0,20206179.0,18144033.0,262146.0,4296555.0,7768057.0,168908.0,5761342.0,511295.0,246135.0,5527272.0,545071.0,175819.0,544681.0,1847844.0,290719.0,3598598.0,8019981.0,5595467.0,5896419.0,451146.0,2014674.0,249330.0,1074483.0,1215490.0,288449.0,5569930.0,82570.0,811285.0,907692.0,911999.0,1542024.0,1524711.0,539332.0,10046676.0,2556828.0,2547942.0,1204909.0,4583754.0,4610714.0,1969614.0,9171665.0,2301780.0
HILp_TF40,2452799.0,24445055.0,18767577.0,16462162.0,14120026.0,15703626.0,17334442.0,14034719.0,30797243.0,35522177.0,9265103.0,58116873.0,22892142.0,14310998.0,11271107.0,66122176.0,3957681.0,33758634.0,21611398.0,10600387.0,9863079.0,19329014.0,24996915.0,1567680.0,16450611.0,13133964.0,15356753.0,0.0,41938294.0,137658037.0,204930088.0,8280798.0,15924754.0,6494014.0,1902852.0,38739076.0,1565269.0,8517295.0,13475224.0,17948479.0,5813473.0,7866247.0,9697404.0,47559111.0,9320885.0,20683890.0,12288523.0,12131132.0,644790.0,29947570.0,22098711.0,1964079.0,30673019.0,24046274.0,23309685.0,1845986.0,11879542.0,18130412.0,35549737.0,11066454.0,5776399.0,23596087.0,107338747.0,16139870.0,14951745.0,14360654.0,21104606.0,15743506.0,24155538.0,84476905.0
HILp_QI9633,2054428.0,56134244.0,11740398.0,3908763.0,1310598.0,886230.0,66188479.0,3254834.0,47113542.0,1116442.0,39227620.0,602773.0,185071.0,15907428.0,3268909.0,1615974.0,850904.0,4965551.0,394064.0,2222081.0,29865801.0,17018420.0,1793646.0,511994.0,2190636.0,4968588.0,7045186.0,455907.0,3173241.0,2643438.0,645418.0,9082744.0,17393476.0,12967673.0,383922.0,10460537.0,243124.0,5558331.0,18504256.0,3763312.0,937193.0,1101313.0,1731837.0,2422107.0,16172570.0,13585071.0,698798.0,1809743.0,576639.0,11704271.0,7174223.0,558777.0,2058620.0,1381199.0,39962317.0,1043844.0,296528.0,6745263.0,653393.0,1027797.0,60337732.0,4578150.0,217648.0,5172981.0,2686783.0,5820934.0,23694532.0,3637113.0,10359649.0,1782588.0
HILp_QI1048,110875.0,16762.0,857.0,73262.0,158553.0,21801.0,28936.0,1834.0,13429.0,19642.0,52920.0,930031.0,37454.0,81683.0,33185.0,5145.0,85344.0,48084.0,9209.0,55579.0,30294.0,20029.0,51226.0,17448.0,52953.0,30872.0,19341.0,17125.0,34347.0,17495.0,30609.0,8745.0,45131.0,83256.0,33454.0,19877.0,12276.0,17069.0,13166.0,8909.0,9815.0,43050.0,469.0,106719.0,22673.0,9662.0,30879.0,14280.0,19854.0,46429.0,39189.0,21737.0,24671.0,17646.0,185395.0,51802.0,4091.0,77061.0,6016.0,25530.0,8190.0,16455.0,18516.0,15941.0,19772.0,38777.0,43491.0,39066.0,20522.0,49648.0
HILp_TF42,24915593.0,1805518983.0,629397457.0,2088892454.0,180692148.0,1675327091.0,199076351.0,8019392842.0,4975759772.0,2980141366.0,1440572040.0,1282802386.0,2570846631.0,113283520.0,500705421.0,3690727540.0,30434711.0,4396824297.0,1534586987.0,1585184796.0,52648937.0,188010990.0,4968374346.0,3308854244.0,2569076231.0,329398090.0,787546254.0,7539161249.0,829559840.0,466899204.0,217524368.0,798187219.0,16843664.0,30049607.0,2000328679.0,2711647529.0,3602905992.0,257701705.0,652831566.0,1089920646.0,9658337803.0,3300055334.0,714148874.0,1907774789.0,1621003286.0,27402188.0,7261829561.0,1528437925.0,6033445650.0,249110948.0,1116816755.0,6647329277.0,5210310214.0,41928165.0,538926416.0,94675656.0,1829561230.0,1449557311.0,5475275608.0,894391121.0,3658747411.0,654441905.0,13266508162.0,2937873180.0,4183296034.0,349043769.0,1533568782.0,5801264985.0,492188124.0,4079132471.0
HILp_QI2850,10681.0,10023.0,22915.0,10453.0,0.0,6712.0,4998.0,9223.0,3996.0,671.0,4569.0,0.0,0.0,46483494.0,16509.0,2633.0,27917927.0,3811.0,8873.0,26054.0,3543.0,2348.0,9728.0,5507.0,5709.0,3156.0,659.0,3753.0,13272.0,12770.0,2486.0,1870.0,1354.0,1138.0,1254.0,10280.0,474.0,3842.0,9698.0,3144.0,20930.0,4029.0,8033.0,8053.0,5158.0,17927.0,6816.0,9962.0,1326.0,4153.0,19669.0,2014.0,11411.0,9069.0,59092671.0,2361.0,2332.0,7871.0,1154.0,2447.0,2097.0,19000.0,0.0,4113.0,3935.0,6733.0,4370.0,4157.0,2229.0,2418.0
HILp_TF50,1052908568.0,260569851.0,2973788987.0,92773303.0,403887522.0,1917290.0,1470532433.0,233883991.0,139683445.0,104103458.0,102879535.0,9537527.0,556092216.0,2205789195.0,303250442.0,11412984.0,33002474.0,69703727.0,206813088.0,2716161857.0,844121234.0,2084679715.0,76994501.0,66440938.0,72605224.0,6328022.0,602335865.0,33133385.0,4515750.0,328840189.0,539148856.0,63498006.0,516274483.0,4787612481.0,52250532.0,184139248.0,7717639.0,186228711.0,1041550618.0,1326933.0,95149723.0,677588936.0,818161715.0,10663115.0,592965156.0,538657607.0,163534595.0,153749960.0,7952502.0,425153379.0,60348046.0,7767755.0,968558379.0,333128850.0,636856630.0,31626098.0,3362498.0,395574804.0,203422290.0,1818822495.0,239434451.0,78362454.0,119273367.0,196829578.0,2015135074.0,148647897.0,171763601.0,397220996.0,823738347.0,62323976.0
HILp_QI3549,14206544.0,3954588.0,59063606.0,22908079.0,21408738.0,826499.0,44683210.0,14494114.0,7909883.0,4902610.0,3449443.0,12095201.0,33105884.0,8740636.0,3765232.0,494569.0,1685926.0,1914778.0,19141120.0,19330905.0,36021730.0,31388426.0,9618903.0,6745224.0,4955147.0,892446.0,26602319.0,12541778.0,3318266.0,11548255.0,27918093.0,3400875.0,11261033.0,66416360.0,3301635.0,5649997.0,1256609.0,9096069.0,15829727.0,139866.0,13465299.0,37736897.0,10676772.0,8300063.0,38112063.0,83763019.0,31097521.0,17072661.0,7111919.0,25880659.0,10214632.0,1940570.0,25679092.0,18585058.0,5529572.0,2680006.0,551179.0,11818101.0,8699432.0,23930145.0,19104555.0,9045364.0,6066705.0,3579677.0,58754877.0,13215678.0,8338004.0,9539931.0,16847861.0,3111712.0
HILp_TF52,559939514.0,19228299.0,359335303.0,53050694.0,120666975.0,0.0,341223749.0,52750944.0,14655756.0,27761700.0,16390174.0,10335976.0,51533708.0,540060426.0,39878776.0,0.0,0.0,1732814.0,40979018.0,1248084231.0,132808987.0,54359964.0,27726623.0,22796162.0,0.0,1322515.0,16432017.0,8831446.0,0.0,0.0,32535068.0,0.0,36188365.0,1287471707.0,32493145.0,5649984.0,0.0,67051948.0,190134899.0,0.0,0.0,418374228.0,12277220.0,8916517.0,66313623.0,162059052.0,47275660.0,62836424.0,0.0,152903996.0,14392950.0,0.0,32857762.0,16515586.0,20055465.0,7210339.0,0.0,28914896.0,4816570.0,368017994.0,27278013.0,7361208.0,0.0,0.0,188321229.0,23845676.0,19835669.0,213552447.0,201158564.0,14432431.0
HILp_QI2014,201805.0,667452.0,372402.0,586163.0,427623.0,1236257.0,260980.0,923219.0,664596.0,103033.0,4036682.0,556964.0,3781469.0,480572.0,340645.0,270687.0,206996.0,282222.0,1018838.0,646082.0,624562.0,2101253.0,250325.0,120730.0,93627.0,123946.0,139056.0,59104.0,162537.0,850651.0,211030.0,230651.0,50691.0,95499.0,349707.0,496233.0,307110.0,1600402.0,1753986.0,231496.0,485049.0,256646.0,129305.0,250271.0,1365978.0,1253193.0,91984.0,463812.0,32063.0,493429.0,3771316.0,1075215.0,691939.0,1996936.0,195428.0,301484.0,728439.0,2776008.0,221333.0,459188.0,426785.0,74442.0,423006.0,309177.0,132295.0,68253.0,719046.0,593795.0,395752.0,327388.0
HILp_QI1105,534.0,1268.0,4415.0,0.0,12495.0,1436.0,6672.0,555.0,1183.0,2651.0,7193.0,2025.0,778.0,275.0,3547.0,2853.0,1013.0,2678.0,2781.0,456.0,3294.0,0.0,5065.0,201.0,348.0,4620.0,0.0,291.0,5399.0,1963.0,2236.0,2178.0,319.0,547.0,168.0,1311.0,463.0,173.0,2395.0,2331.0,0.0,1920.0,641.0,0.0,11758.0,4019.0,1291.0,6526.0,318.0,198.0,4594.0,1267.0,3944.0,1871.0,527.0,4411.0,926.0,0.0,1061.0,327.0,8429.0,3907.0,1835.0,1713.0,2007.0,2597.0,3270.0,523.0,984.0,3168.0
HILp_QI2994,4595.0,0.0,574.0,3892.0,0.0,0.0,334.0,1722.0,0.0,0.0,505.0,1414.0,0.0,7683.0,2179.0,0.0,338.0,4819.0,0.0,0.0,1427.0,0.0,15830.0,22856.0,0.0,0.0,0.0,369.0,16291.0,4593.0,1558.0,14966.0,0.0,0.0,0.0,243.0,6367.0,0.0,3390.0,0.0,2966.0,1534.0,0.0,815.0,19883.0,8931.0,0.0,127.0,3819.0,254846.0,174.0,5925.0,0.0,9854.0,918.0,0.0,0.0,257.0,41259.0,0.0,411.0,1805.0,0.0,1658.0,0.0,153.0,0.0,5051.0,0.0,16557.0
HILp_TF22,0.0,2257739.0,1380134.0,2686391.0,35580174.0,1231874.0,0.0,902694.0,1470829.0,3179669.0,3253718.0,0.0,2224782.0,999237.0,1575165.0,486493.0,0.0,1191604.0,4323107.0,3762191.0,19158070.0,0.0,1856251.0,3928491.0,1922286.0,1199582.0,828370.0,2182283.0,3765836.0,5058170.0,807247.0,0.0,4602456.0,4364637.0,2670190.0,1340886.0,1947081.0,2896052.0,2048958.0,0.0,1594116.0,3323711.0,397842.0,2745804.0,0.0,3423442.0,2940578.0,3560329.0,6386566.0,5370056.0,3333150.0,3625865.0,3198043.0,3476314.0,0.0,0.0,853311.0,2566187.0,4026088.0,3666622.0,0.0,960236.0,2039231.0,862946.0,1539714.0,1415522.0,1300259.0,16766375.0,2975206.0,0.0
HILp_TF27,41010969.0,242057761.0,58450619.0,238342229.0,2688363484.0,224403279.0,255020691.0,445174226.0,568333962.0,820444657.0,241567208.0,258409588.0,522276760.0,87169112.0,351707052.0,603487723.0,14075144.0,889779680.0,634876414.0,575803468.0,240897806.0,311657434.0,558618837.0,18449741.0,276000249.0,364438866.0,64704378.0,4651655.0,965877527.0,2265968673.0,3033474149.0,3388432970.0,1406924372.0,77208598.0,386840.0,373110343.0,1014057.0,2730015541.0,1856314284.0,266460921.0,33950343.0,773317844.0,230462901.0,303349748.0,320364221.0,116848797.0,634966016.0,299563878.0,0.0,593485047.0,469904079.0,4984345.0,367077222.0,130741826.0,37327002.0,483138671.0,118876820.0,284683464.0,514130489.0,133316952.0,114874271.0,166688816.0,1279132277.0,2835818277.0,867560992.0,304212421.0,536626492.0,394164597.0,1044343474.0,130673399.0
HILp_QI3939,483489.0,39647.0,58397.0,386888.0,35800.0,27758.0,232755.0,84581.0,246695.0,8623.0,106450.0,221801.0,1047.0,385437.0,456349.0,104685.0,220453.0,220564.0,56777.0,54406.0,86323.0,357101.0,437855.0,0.0,234225.0,156846.0,149649.0,119618.0,3931.0,114659.0,92706.0,132663.0,62594.0,455132.0,205850.0,76308.0,200345.0,8676.0,125969.0,117441.0,125554.0,261005.0,123791.0,1530192.0,130371.0,334830.0,166274.0,144785.0,129844.0,396177.0,683972.0,201497.0,129070.0,162862.0,637000.0,156324.0,51926.0,320589.0,259315.0,17586.0,122222.0,247353.0,204917.0,339330.0,199874.0,271337.0,107463.0,112662.0,363288.0,6420027.0
HILp_QI2965,18620.0,20001.0,20414.0,44837.0,51822.0,4203.0,60632.0,15097.0,19757.0,29275.0,36176.0,13939.0,106268.0,44729.0,17176.0,47714.0,41550.0,10718.0,12403.0,61853.0,16938.0,59982.0,44368.0,8388.0,13735.0,21645.0,13992.0,3580.0,980.0,13720.0,48475.0,11187.0,20367.0,29249.0,26480.0,32975.0,23260.0,22298.0,28308.0,1037.0,19629.0,39084.0,8756.0,47496.0,29769.0,27325.0,3591.0,21267.0,5441.0,16587.0,0.0,12733.0,18775.0,31493.0,73686.0,13857.0,7002.0,88306.0,11484.0,20501.0,1429.0,10567.0,26458.0,18989.0,10334.0,12896.0,6695.0,22527.0,41751.0,15622.0
HILp_QI1093,13607683.0,507523.0,16084711.0,792719.0,69658369.0,255512.0,84361179.0,14042815.0,620826.0,138811.0,36258126.0,138002.0,7747823.0,571769.0,46138139.0,85160.0,4491021.0,439446.0,20075498.0,25342860.0,22705901.0,6815361.0,1089439.0,472399.0,479369.0,991839.0,16635460.0,172748.0,11243992.0,3558263.0,242642.0,1680033.0,17703760.0,46103434.0,634765.0,195745.0,152032.0,8972405.0,41314231.0,74640.0,971276.0,51827819.0,7098980.0,476839.0,131704173.0,28491780.0,725123.0,1209447.0,240423.0,6406090.0,2236522.0,85114.0,15563492.0,7394222.0,13643495.0,123782601.0,42538.0,12508634.0,1233940.0,18884381.0,9964863.0,385022.0,204086.0,3683317.0,48841831.0,14468359.0,22783503.0,326832.0,23228784.0,1527073.0
HILp_QI4793,1348160.0,563048.0,702008.0,615007.0,495886.0,389288.0,632060.0,853800.0,1347500.0,1022762.0,2351988.0,533255.0,2014168.0,1833179.0,1057832.0,597078.0,744193.0,1053970.0,1856546.0,1662260.0,1102982.0,1135871.0,1853932.0,921955.0,714439.0,671755.0,752268.0,953372.0,396850.0,2083813.0,841374.0,579682.0,577014.0,6531108.0,650089.0,2636903.0,595580.0,1452648.0,956491.0,178419.0,1086535.0,2375303.0,1554822.0,2242800.0,466962.0,1325686.0,553670.0,794510.0,916402.0,3330242.0,929020.0,1973266.0,1428924.0,3568868.0,3085261.0,1063161.0,278924.0,3867039.0,370913.0,778357.0,788267.0,1391950.0,2842964.0,1411314.0,2300840.0,1021795.0,397767.0,1117341.0,781025.0,489959.0
HILp_TF16,0.0,0.0,0.0,0.0,47449264.0,0.0,0.0,0.0,49655444.0,26614471.0,0.0,9571921.0,58599259.0,0.0,0.0,0.0,0.0,0.0,0.0,14876139.0,0.0,40963154.0,0.0,0.0,0.0,0.0,38667386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31867199.0,26002031.0,46621933.0,33613289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4232087.0,17204424.0,56997392.0,0.0,15738721.0,0.0,27294396.0,0.0,15125783.0,0.0,0.0,37509564.0,0.0,0.0,0.0,0.0,0.0,39744149.0,0.0
HILp_QI1038,129855.0,3230416.0,4673719.0,3272183.0,129749.0,5667675.0,10779659.0,3394375.0,2525478.0,1643488.0,1343164.0,5499478.0,88656648.0,63769.0,2352787.0,2590858.0,27242.0,32259398.0,140202.0,3436415.0,36690.0,30349263.0,16765886.0,5407723.0,21169347.0,11359582.0,1316265.0,208963.0,421790.0,3960282.0,4116315.0,654089.0,57816.0,1116648.0,4300452.0,3262798.0,340993.0,316712.0,1482059.0,458896.0,556209.0,2137302.0,376280.0,437424.0,3102081.0,94491.0,19883644.0,1091981.0,354444.0,28841.0,3964891.0,1014785.0,1798507.0,7083747.0,97847.0,2390736.0,682026.0,35681122.0,20865616.0,9221315.0,7666642.0,7263360.0,6482649.0,2924597.0,28265593.0,5687036.0,680715.0,2181739.0,12511896.0,1129718.0
HILp_TF13,5432537.0,34209197.0,216603210.0,91186954.0,400473814.0,154174745.0,214811243.0,81073890.0,242998895.0,209343670.0,98978165.0,52247947.0,260322560.0,42004365.0,154165898.0,286517297.0,131578175.0,616096511.0,146274585.0,267411731.0,70175297.0,271451552.0,14088823.0,177990813.0,190190774.0,160834819.0,170310248.0,37099633.0,689865813.0,437420811.0,62358396.0,76018033.0,213743311.0,62851037.0,47443659.0,230163740.0,51902093.0,278783379.0,302864393.0,127089820.0,228901253.0,99667791.0,109355391.0,67353826.0,83626517.0,129847516.0,3520946.0,203100390.0,28488879.0,188434604.0,459852263.0,41145779.0,152973985.0,152944399.0,83713571.0,75745481.0,87122683.0,344056988.0,273356919.0,154276798.0,216234329.0,99758958.0,147845182.0,126124091.0,255322907.0,122625665.0,301067946.0,135469739.0,1286540920.0,96536154.0
HILp_QI7976,826410.0,570430.0,58359.0,2839408.0,5508915.0,4434179.0,7867061.0,971322.0,5165506.0,47693911.0,11692354.0,4092189.0,18842816.0,431635.0,809349.0,448755.0,230462339.0,87280.0,1547645.0,67366544.0,1910035.0,330899.0,191471.0,48336515.0,444791.0,1478210.0,9702173.0,17773822.0,1975720.0,1025553.0,4866635.0,246640.0,331167.0,380081.0,2072094.0,5630436.0,1648360.0,2763037.0,386778.0,127072106.0,63294100.0,575573.0,506145.0,9198274.0,23868090.0,4468770.0,932470.0,27570339.0,1179123.0,156819034.0,22491529.0,6201295.0,22607279.0,147171.0,11203815.0,1022900.0,46421671.0,562049.0,256036528.0,1958126.0,47241956.0,2853422.0,15224907.0,39076722.0,17173536.0,410655.0,2679327.0,1353345.0,960076.0,5178846.0
HILp_QI1646,196518.0,3341404.0,96604536.0,1384626.0,610508.0,57525727.0,71190665.0,9816089.0,1443728.0,12401938.0,1440309.0,389485.0,31713719.0,243006.0,525155.0,135635.0,847545.0,2423904.0,9280423.0,8498353.0,1646949.0,5905687.0,60120149.0,3904919.0,1038337.0,1301006.0,4315099.0,27728092.0,978337.0,1401071.0,1815169.0,8444341.0,4969036.0,4893314.0,2418150.0,1079366.0,1051425.0,7715054.0,32276735.0,49342.0,8877120.0,5737220.0,411838.0,207117.0,360784.0,508420.0,1050800.0,3034517.0,91166962.0,349440.0,1665108.0,673320.0,4958702.0,27912141.0,304218.0,97008.0,4418440.0,13712233.0,19948165.0,9409953.0,1611022.0,2526943.0,759536.0,1464945.0,7139662.0,6176530.0,5738647.0,7220265.0,3105762.0,265103.0
HILp_TF7,33899443.0,21279029.0,15024449.0,47393060.0,12035350.0,24692589.0,26714699.0,5363436.0,41767705.0,10440870.0,31740626.0,18417502.0,13196112.0,73325991.0,24568167.0,39827523.0,1763728.0,67455271.0,24898566.0,19986827.0,79978037.0,57921634.0,75215993.0,20147373.0,44862842.0,30266809.0,29708982.0,19209013.0,44902724.0,31248020.0,22854564.0,27052522.0,10003135.0,21092858.0,26816899.0,29531110.0,34390883.0,53910447.0,17833449.0,26249823.0,24483216.0,29134541.0,21850564.0,41751415.0,32780948.0,12376605.0,9334049.0,7805213.0,14701389.0,45672768.0,31548041.0,25562469.0,26507393.0,22170538.0,28757677.0,76245835.0,12435309.0,33620702.0,43694686.0,30875904.0,25797540.0,35906501.0,41999371.0,46442341.0,42621198.0,92137604.0,88436936.0,10038514.0,43478779.0,161935788.0
HILp_TF15,186981593.0,118162773.0,105721192.0,79680326.0,26116722.0,25343521.0,130812279.0,55179049.0,27935515.0,73302044.0,56520035.0,28147681.0,225648410.0,26354017.0,10069024.0,9096814.0,139277360.0,41249316.0,46163754.0,22755582.0,98099870.0,17261480.0,39224219.0,172915221.0,41915608.0,28869799.0,44063010.0,42310522.0,15828133.0,63718869.0,380422913.0,31530188.0,6205474.0,28191901.0,49431914.0,68199157.0,25283441.0,959136272.0,78371463.0,33849042.0,47783475.0,30001569.0,15290622.0,48929124.0,17081299.0,530762783.0,109567050.0,246815472.0,10800345.0,60700217.0,15109298.0,52132060.0,41879952.0,223107616.0,16897091.0,19096067.0,53097309.0,32404825.0,29427745.0,22893101.0,9841696.0,67052573.0,63776362.0,51896982.0,31358074.0,44295111.0,33020394.0,18183220.0,30408540.0,33554743.0
HILp_QI9662,0.0,0.0,0.0,3050.0,0.0,12334.0,0.0,118.0,0.0,960.0,0.0,29657291.0,67987.0,0.0,0.0,309.0,1906.0,4918.0,331.0,0.0,0.0,0.0,75681.0,10470653.0,410.0,760.0,0.0,87.0,0.0,872.0,593.0,0.0,17121.0,0.0,141.0,2332.0,448.0,193.0,0.0,0.0,16.0,17170.0,0.0,430.0,280.0,0.0,265.0,957.0,0.0,0.0,421.0,4042.0,3067.0,0.0,538.0,880.0,0.0,9.0,332.0,0.0,1107.0,716.0,0.0,0.0,0.0,31.0,0.0,8237.0,43.0,0.0
HILp_TF49,1600731.0,116835.0,3779457.0,2509449.0,746032.0,0.0,0.0,5404361.0,1873926.0,0.0,0.0,0.0,629378.0,268490.0,0.0,0.0,0.0,194584.0,0.0,2177963.0,0.0,5181410.0,1210123.0,0.0,0.0,346261.0,1726119.0,1166752.0,0.0,758006.0,1801853.0,935641.0,0.0,0.0,2415153.0,484094.0,0.0,441409.0,552657.0,0.0,1690961.0,2315823.0,0.0,520908.0,655740.0,19312063.0,672598.0,3229454.0,0.0,10360054.0,551747.0,140716.0,0.0,0.0,0.0,0.0,0.0,770527.0,0.0,368677.0,530899.0,1073676.0,0.0,0.0,1074372.0,311396.0,0.0,2264368.0,5370988.0,1881834.0
HILp_QI1968,1180.0,2391.0,21832.0,3422.0,23771.0,4666.0,5262.0,11716.0,2702.0,13646.0,713.0,10948.0,25489.0,1988.0,6330.0,10.0,4123.0,7506.0,9022.0,6877.0,19874.0,15704.0,0.0,29697.0,188.0,5112.0,38256.0,4878.0,27377.0,20945.0,5439.0,347.0,1963.0,9262.0,4418.0,14595.0,2822.0,788.0,5086.0,0.0,20915.0,1545.0,4046.0,7123.0,12580.0,28825.0,4569.0,6090.0,966.0,8339.0,36030.0,10261.0,3285.0,61510.0,10121.0,10153.0,6783.0,6240.0,12515.0,2780.0,9849.0,10501.0,30584.0,7532.0,14197.0,5120.0,9555.0,2242.0,1729.0,53654.0
HILp_QI8763,624081.0,11109755.0,8833567.0,3969084.0,25773541.0,13695135.0,21509446.0,14173359.0,19033262.0,15148861.0,8840951.0,14339026.0,4746022.0,2994303.0,14932662.0,18868249.0,2042361.0,46464908.0,6384073.0,7751023.0,635029.0,6921727.0,2929331.0,4773117.0,8858942.0,34275226.0,5043281.0,4948407.0,15388143.0,15531322.0,11161275.0,6168552.0,6195545.0,24180512.0,9474221.0,9002824.0,2819501.0,10921153.0,11060253.0,41196759.0,6761428.0,20595615.0,5692194.0,8290649.0,31723146.0,6721118.0,1332313.0,11235942.0,2593693.0,4917632.0,23878001.0,8675854.0,5947338.0,1011846.0,2703815.0,33973842.0,9405187.0,25206853.0,39132307.0,21268992.0,17679965.0,9549856.0,9980188.0,17354714.0,20594890.0,14032756.0,25653663.0,14935145.0,12469007.0,18914166.0
HILp_TF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3709050205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HILp_QI8646,7141268.0,4548637.0,9624102.0,7173524.0,75020892.0,17027653.0,33762771.0,35555135.0,7698628.0,13081109.0,23091734.0,4443681.0,8283772.0,10193567.0,6386109.0,26969928.0,14741715.0,59464842.0,6350549.0,10035739.0,8267536.0,7847493.0,2046516.0,5267962.0,9227823.0,12717427.0,7856624.0,3157680.0,44828925.0,18498337.0,3614085.0,5257839.0,17912923.0,91078073.0,3909460.0,5130135.0,2576538.0,17622256.0,18173841.0,30608761.0,7858721.0,53107229.0,6027736.0,8885937.0,13543280.0,8460618.0,1235258.0,8284632.0,1031616.0,39420441.0,23114449.0,9192981.0,1754381.0,3385257.0,10091391.0,117969830.0,4037382.0,58444359.0,45009021.0,42960752.0,11526481.0,4768122.0,2170535.0,34535318.0,20075038.0,14739040.0,44014725.0,8629096.0,54424830.0,5400166.0
HILp_QI1363,524543.0,27266496.0,1935304.0,95665.0,778300.0,2353374.0,463219.0,779888.0,1836571.0,2179819.0,0.0,428845.0,498331.0,89831.0,580398.0,149940.0,55217.0,79788.0,6424827.0,25246.0,5111675.0,2411548.0,1439263.0,400428.0,352644.0,1539255.0,358158.0,88913.0,2756246.0,913351.0,1276102.0,432101.0,52371.0,121852.0,448776.0,1066393.0,303840.0,480250.0,1053330.0,0.0,1780918.0,917690.0,58448.0,128188.0,1839620.0,6491513.0,218618.0,1394361.0,36831.0,835182.0,3797607.0,50099.0,2423121.0,542330.0,172045.0,155970.0,380633.0,635914.0,2624298.0,1618995.0,363322.0,274379.0,6319845.0,136445.0,2880729.0,697249.0,243295.0,551886.0,315846.0,246589.0
HILp_TF32,70012564.0,7137489.0,178684485.0,6375944.0,18444624.0,1389164.0,4018985.0,20888986.0,11480454.0,8328892.0,5115161.0,8602890.0,50255431.0,240768817.0,13798010.0,4077349.0,16626984.0,1840910.0,19827279.0,4364818.0,136584685.0,36195498.0,0.0,6915295.0,5009613.0,21718916.0,29967037.0,10293044.0,54827813.0,26398006.0,21650938.0,2597548.0,33194768.0,2607426.0,72348272.0,12240641.0,8445594.0,19637347.0,30272449.0,0.0,34468401.0,3198503.0,9432546.0,1049930.0,8614840.0,479454337.0,0.0,53563641.0,5413405.0,824596945.0,32645344.0,4945961.0,22274931.0,280602973.0,153330856.0,2848920.0,862124.0,8107770.0,32147677.0,33370935.0,748615.0,20279955.0,15215861.0,44209820.0,538436092.0,5715260.0,2071856.0,9545966.0,9917618.0,13723349.0
HILp_QI16955,3273809.0,47906.0,1665276.0,37003.0,584689.0,0.0,419956.0,137852.0,91890.0,28494.0,56796.0,91262.0,194041.0,12959322.0,1287923.0,0.0,27047.0,21053.0,73108.0,123057.0,783027.0,226297.0,1168.0,13424.0,2891.0,188002.0,439632.0,14742.0,249761.0,88126.0,606267.0,0.0,107865.0,162776.0,1818982.0,115819.0,243279.0,9596.0,598031.0,560.0,156656.0,244737.0,31456.0,0.0,3185.0,2754695.0,0.0,176776.0,0.0,368846.0,983158.0,4057.0,161796.0,2359848.0,1136461.0,0.0,608.0,73087.0,206022.0,496082.0,0.0,122814.0,9262.0,456725.0,290981.0,174090.0,200087.0,20833.0,141917.0,890040.0
